image_path,label,ocr_text,ocr_status,ocr_text_length
data/raw/pitt_ads/images/7/14647.jpg,substance,,ok,0
data/raw/pitt_ads/images/5/158615.jpg,substance,,ok,0
data/raw/pitt_ads/images/8/7188.jpg,safe_or_irrelevant,‘TWO GREAT AMERICAN PASTIMES COME TOGETHER.,ok,43
data/raw/pitt_ads/images/6/158846.jpg,substance,FOR THE LATE NIGHTS. FOR. THE ‘DATE NIGHTS. FOR: THE LITTLE: GUYS. FOR THE COLLEGE TRIES. FOR THE RANDOM THINGS THAT END UP BEING A BIG SURPRISE. FOR TOGETHERNESS. COMMUNION. FOR THE LIFE-AFFIRMING CLASS REUNIONS. FOR THE ONES WHO CARE. FOR THE INTIMATE STARES. FOR THE 3A.M. PIANO PLAYERS. FOR SIMPLICITY. HONESTY. CHIVALRY. | ASTRONOMY. FOR THE WARM EMBRACES. FOR THE SMILING FACES. | FOR THE LAVISH FOOD AT FANCY PLACES. FOR THE GOOD NEWS. THE ROOFTOP VIEWS. THE FEELING THAT YOU JUST CAN'T LOSE. FOR YOU. BORU. eS = PLEASE DRINK RESPONSIBLY.,ok,545
data/raw/pitt_ads/images/4/58354.jpg,substance,"> rs we 2 Ss e < zo \a a) 2s ee ts 8 BREW MASTER |’ S$ % SPECIAL o Ge BREWED & BOTTLED BY ce KSo/) whe 4 50"" Sp Cha Cen SWERY, DIST yet SOLAN BA’ THE R © PREMIUM PF",ok,164
data/raw/pitt_ads/images/3/45963.jpg,violence_or_abuse,yney exi)/eW :sOul\y,ok,20
data/raw/pitt_ads/images/0/32740.jpg,substance,“A een! sic x NDT DOT eR K CAINE yy,ok,35
data/raw/pitt_ads/images/9/108489.jpg,safe_or_irrelevant,New NokiaX Family FR Outlock.com NokiaX NokiaX+ NokiaX_,ok,55
data/raw/pitt_ads/images/4/75954.jpg,safe_or_irrelevant,"— Dream|Betteriie, @ ‘The perfect hotel to dream better ‘every time. You'll love our cozy, modern rooms and great value. You'll also love LEEP ‘our Morning Medley hot breakfast FRAP aCuersgy Puffet, large Signature Sleep Showers, free WiFi, pool and excercise uo ~ 3608 Broadway Extension ar S R Edmond, 0K73013, (405) 844-3000 Fax: (405) 844-3086 ees EE",ok,354
data/raw/pitt_ads/images/8/52368.jpg,safe_or_irrelevant,"Everything that begins Starts at A. Senta Pao tai every dream, every sng, every game Jegend, icon and hero had to Thealhnen A-Class. Drive yourself",ok,147
data/raw/pitt_ads/images/8/98348.jpg,substance,,ok,0
data/raw/pitt_ads/images/5/17525.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/3/10253.jpg,substance,,ok,0
data/raw/pitt_ads/images/5/68555.jpg,violence_or_abuse,,ok,0
data/raw/pitt_ads/images/1/29931.jpg,safe_or_irrelevant,The drink everybody knows. . . The pause that refreshes,ok,55
data/raw/pitt_ads/images/7/39147.jpg,safe_or_irrelevant,Can Your Dream Comes True With These Paper Cranes?,ok,50
data/raw/pitt_ads/images/6/51476.jpg,safe_or_irrelevant,swatche FALL-WINTER COLLECTION 2013 INSPIRED BY URBAN EXPRESSION,ok,64
data/raw/pitt_ads/images/4/163424.jpg,safe_or_irrelevant,"AA Ses sry Wood a ial Funnily Enough, He Never Fails to Notice When We're Out of Beer. One roll of Kleenex’ COTTONELLE’ DOUBLE LENGTH is equal totwo of our regular rolls, so you change it less often. Twice the length, half the hassle. F",ok,236
data/raw/pitt_ads/images/5/84345.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/1/9981.jpg,substance,,ok,0
data/raw/pitt_ads/images/9/98319.jpg,substance,MILLER LITE SALUTES THE CHIEFS LINEMAN OF THE YEAR NOMINEES VOTE OCTOBER 19! FOR CHIEFS FANS. ..THERE'S ONLY ONE LITE,ok,117
data/raw/pitt_ads/images/4/101714.jpg,substance,"SURGEON GENERAL'S WARNING: Smoking Causes Lung Cancer, Heart Disease, Emphysema, And May Complicate Pregnancy.",ok,110
data/raw/pitt_ads/images/10/171444.png,safe_or_irrelevant,«2 “Paty,ok,8
data/raw/pitt_ads/images/4/11414.jpg,substance,,ok,0
data/raw/pitt_ads/images/6/11936.jpg,substance,"BOP SP cP a elesleeile ate Ue Bielalele ale BE a By | ABSOLUT KICK-OFF. KEEP SCORE WITH ABSOUUT. THERE 15 NO PURER VODIAL TAKEN NEAT, xe USA mE",ok,143
data/raw/pitt_ads/images/9/23439.jpg,safe_or_irrelevant,every woman alive wants Chanel N°5,ok,34
data/raw/pitt_ads/images/8/127208.jpg,bullying,,ok,0
data/raw/pitt_ads/images/1/164891.jpg,substance,,ok,0
data/raw/pitt_ads/images/0/146520.jpg,safe_or_irrelevant,"Time Warner ® 9,290,019,991,120,873,201 CUSTOMER COMPLAINTS! P.. AND GROWING!",ok,77
data/raw/pitt_ads/images/10/171638.png,substance,,ok,0
data/raw/pitt_ads/images/7/163797.jpg,substance,,ok,0
data/raw/pitt_ads/images/10/176542.png,substance,"Rita’s going steady - Claanen, Tcchen, Guodthen!",ok,48
data/raw/pitt_ads/images/9/98469.jpg,substance,,ok,0
data/raw/pitt_ads/images/5/29855.jpg,safe_or_irrelevant,"COPYRIGHT 1939, THE COCA~COLA COMPANY ‘Thirst stops here The road maps of the world are dotted with happy places to pause. And ice-cold Coca-Cola is there to make a pause the pause that refreshes. Familiar red coolers everywhere signal you to refresh yourself and be off to a fresh start. DRINK : So Ce ow ~ — Fae , INVITING YOU TO PAUSH. . . REFRESH",ok,350
data/raw/pitt_ads/images/10/176884.png,substance,,ok,0
data/raw/pitt_ads/images/8/127658.jpg,substance,,ok,0
data/raw/pitt_ads/images/10/177930.png,violence_or_abuse,{ Fifth ie ian tf There are hundreds of ways to get your halo-from adopting (never buying!) a dog or a cat to going fur-free to boycotting the circus. Find your own way at peta2.com.,ok,182
data/raw/pitt_ads/images/4/51354.jpg,safe_or_irrelevant,MEDITERRANEE.. 1 amt ri me,ok,26
data/raw/pitt_ads/images/7/81377.jpg,safe_or_irrelevant,Buckets- hope-day,ok,17
data/raw/pitt_ads/images/6/12436.jpg,substance,,ok,0
data/raw/pitt_ads/images/0/115650.jpg,safe_or_irrelevant,Pe ibeses |,ok,11
data/raw/pitt_ads/images/10/174307.png,substance,,ok,0
data/raw/pitt_ads/images/9/17509.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/10/171978.png,safe_or_irrelevant,404 ; Leg? * ‘a Wt me qi ve icy,ok,31
data/raw/pitt_ads/images/7/69567.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/5/164965.jpg,substance,,ok,0
data/raw/pitt_ads/images/8/58498.jpg,substance,ALCOHOL 1S IN I77,ok,17
data/raw/pitt_ads/images/10/170295.png,safe_or_irrelevant,IT JUST TASTES BETTER Trresistibly LONG¢BEEFY 4),ok,48
data/raw/pitt_ads/images/10/177447.png,safe_or_irrelevant,"Espada, cele our Sup Jee Reudet Whos & jie xy cones",ok,51
data/raw/pitt_ads/images/8/124148.jpg,substance,,ok,0
data/raw/pitt_ads/images/5/143115.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/4/158574.jpg,substance,,ok,0
data/raw/pitt_ads/images/10/176109.png,violence_or_abuse,Better Half. Oh Really? Said again and again and again and once again... Stop domestic violence. Please!,ok,104
data/raw/pitt_ads/images/1/144871.jpg,substance,d good friends at it this hard beer?,ok,36
data/raw/pitt_ads/images/1/13581.jpg,substance,,ok,0
data/raw/pitt_ads/images/5/6935.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/4/10394.jpg,substance,,ok,0
data/raw/pitt_ads/images/2/109852.jpg,safe_or_irrelevant,"Announcing the Holiday 88 Oldsmobiles new idea in ay, coupes. elitist ae 25 npg highway, Beis city, and 21 mpg com. ined, with an available 260 Ve Is anew idea in Bd automatic transmission, sport coupes. Holiday 88 comes (Engine not avaiable in Califor- with Front bucket seats, Sports console, Thandie floor shifter sports steering whee 's M ipr Gaon healed Tolnay oa noes oe } Dual sport mirrors. in sport coupes. Only at your enter Sane Corwin are fiaiday 88 eslenia Cldmeli gaenday Se : il ner econ Ifyou sil lke the idea Buctascuonccnmamce (AL LMOCLzE erlieedcarbumisihe Uaengiee neque wit eo Iookotsporinesandibetedl tau enca see ste Urtes clarveivelenec tents | demu vee setts te a 55 Coupe new Holiday 88 Coupe's for you. _ It's also efficient, EPA mileage el Se build one for you? Theres a lot of News in Olds today",ok,824
data/raw/pitt_ads/images/4/145394.jpg,safe_or_irrelevant,"\ ~~ as _ = ENOUGH SPEED TOLEAVE > <= ANYTHING ~ BEHIND, STARTING W. ‘ FOSSIL SUES",ok,82
data/raw/pitt_ads/images/0/26080.jpg,safe_or_irrelevant,"Sponsored Medal Play Format - Saturday/Rea Park - Sunday/Hulman Links Championship, White Tee and Senior Divisions Call the Pro Shops for sign up Rea Park 812-232-0709 Hulman Links 812-877-2096",ok,193
data/raw/pitt_ads/images/8/110818.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/4/90624.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/2/158902.jpg,substance,,ok,0
data/raw/pitt_ads/images/2/25502.jpg,safe_or_irrelevant,Kit en résine /2 versions ADS-95 1/48 Ref Ae48-01,ok,49
data/raw/pitt_ads/images/9/6849.jpg,substance,"PALSTAFF BEER... There's man-size pleasure in that great beer taste. Ataste to satisty your biggest thirst...yet always ight enough to leave room for more,",ok,155
data/raw/pitt_ads/images/0/18970.jpg,safe_or_irrelevant,CLICK HERE FULL RESOLUTION http://flouerpoop.con,ok,48
data/raw/pitt_ads/images/10/171042.png,bullying,WWW.CYBERSMILE.ORG,ok,18
data/raw/pitt_ads/images/7/129227.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/3/85193.jpg,safe_or_irrelevant,ENVOL un parfum caressant comme une aile,ok,40
data/raw/pitt_ads/images/1/162631.jpg,substance,"TURNING AN ASSIGNMENT Ser ———_ HOW MCGARRAH JESSEE’S BRANDING WORK TURNED A SMALL TOWN BEER INTO A TEXAS ICON. ———— Austin AdFed Presents Turning an ‘When the beer is synonymous with the town, the branding has to speak for ee ee into both. By using Shiner’s own voice, McGarrah Jessee has taken a quaint a Legacy: : ; Shinar arad eta Stk ‘Texas town's charm and spun it into a national brand. Don’t miss out on the by McGarrah Jesse Shiner brand story, the discussion afterwards, and the beer throughout Nov 3, 2009 * 6-8p Scholz's Biergarten yn ~©Become our Fan on Facebook! ASSIGNMENT BUY TICKETS HERE Ji 822.4 BESSOioertee erecta $20 4. +m:",ok,643
data/raw/pitt_ads/images/7/14047.jpg,substance,,ok,0
data/raw/pitt_ads/images/0/41330.jpg,violence_or_abuse,,ok,0
data/raw/pitt_ads/images/2/41592.jpg,substance,,ok,0
data/raw/pitt_ads/images/8/165008.jpg,substance,,ok,0
data/raw/pitt_ads/images/0/10070.jpg,substance,@ zuvricu # “> wae R yi -: A,ok,28
data/raw/pitt_ads/images/1/13481.jpg,substance,ABSOLUT SWEET.,ok,14
data/raw/pitt_ads/images/10/176260.png,violence_or_abuse,Photo: Haider Khan * Hair and make-up: Pradeep Pandey e Stylist: Rehan Shah Ke “ 2 > AKHI NE tt PETA SS,ok,103
data/raw/pitt_ads/images/10/177515.png,substance,Very Important Passenger. Imperial: choice of knowledgeable people.,ok,67
data/raw/pitt_ads/images/7/130217.jpg,bullying,"“Before you diagnose yourself with depression or low self esteem, first make sure that you are not, in fact, just surrounding yourself with assholes.” — William Gibson",ok,167
data/raw/pitt_ads/images/10/174694.png,substance,,ok,0
data/raw/pitt_ads/images/1/164901.jpg,substance,Re The first red wine light enough for white wine lovers. ant to drink igh you dort avays have to. so ight rnkuite reducing RlcasolValpolcela or by Ricaso Valpoicel The Light Red,ok,178
data/raw/pitt_ads/images/6/96546.jpg,safe_or_irrelevant,“& HORIZON ne [erncs] | “aa Ing ?'mlovin’ it” Loamiual CA Cedar Fair my movie (Tyson) Py im] tickets.com,ok,104
data/raw/pitt_ads/images/1/10131.jpg,substance,"<, wee D",ok,8
data/raw/pitt_ads/images/8/71908.jpg,violence_or_abuse,,ok,0
data/raw/pitt_ads/images/0/134970.jpg,substance,Every cigarette we smoke makes fatty deposits stick in our arteries.,ok,68
data/raw/pitt_ads/images/7/18477.jpg,safe_or_irrelevant,"BURBERRY LONDON ,",ok,17
data/raw/pitt_ads/images/5/58735.jpg,safe_or_irrelevant,‘Tom Charles Huston & The White House Secret Police,ok,51
data/raw/pitt_ads/images/10/170970.png,substance,"‘ he Great Blizzard of 1787 prevented many ships from delivering my whiskey. Luckily for me, I’m not a ship. © John Jameson Fipple Distilled IRISH WHISKEY",ok,154
data/raw/pitt_ads/images/6/102446.jpg,safe_or_irrelevant,"Check it. Now is your chance to win with Snack on/Scratch off. Simply look inside specially marked packages of Nabisco’s Oreo, Chips Ahoy! and Nutter Butter cookies and you can instantly win limited edition songs for DJ Hero 2, along with some other insanely cool prizes. Visit Nabisco.com for more information.",ok,311
data/raw/pitt_ads/images/9/19399.jpg,safe_or_irrelevant,BURTS BEES LIPSTICK REVIEW,ok,26
data/raw/pitt_ads/images/4/135184.jpg,substance,HORROR 1 Ministerio da Saude advert: PARE DE FUMAR ) DISQUE SAUDE 0000 61.1997,ok,78
data/raw/pitt_ads/images/3/6863.jpg,substance,€ Smoother A \\ \\ Bape RuTH and Be tter a in the Blindfold cigarette test / “Onn Gan OLD GOLD'S mildness and smoothness marke it ‘right off the bat’ as Not a cough Baby recel in a carload.,ok,189
data/raw/pitt_ads/images/7/135137.jpg,substance,,ok,0
data/raw/pitt_ads/images/8/111698.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/9/45859.jpg,violence_or_abuse,avicorg/BanDuckshooting RSPCAY,ok,30
data/raw/pitt_ads/images/5/116255.jpg,violence_or_abuse,NEED ‘ ANOTHER .. REASON onan TO GO VEGETARIAN? — —MISSY HIGGINS TO GET stie KERS Al,ok,84
data/raw/pitt_ads/images/5/134585.jpg,safe_or_irrelevant,= ms ee GLACEAU live a life well hydrated sma rtwate if,ok,55
data/raw/pitt_ads/images/5/72665.jpg,safe_or_irrelevant,"‘The sweet smell of freedom 1-40 east @ mile marker #430 January 8th, 11:43:19 am rue New sonata Turbo | @®> HYUNDAI",ok,116
data/raw/pitt_ads/images/1/134981.jpg,substance,THE SURGEON GEKERAL WARNS THAT SMOKING IS A FREQUENT CAUSE OF WASTED POTENTIAL AND FATAL REGRET.,ok,96
data/raw/pitt_ads/images/0/32750.jpg,substance,,ok,0
data/raw/pitt_ads/images/10/174730.png,substance,,ok,0
data/raw/pitt_ads/images/1/93741.jpg,safe_or_irrelevant,"SAT NOVEMBER 10 G8 0,",ok,21
data/raw/pitt_ads/images/2/133712.jpg,substance,,ok,0
data/raw/pitt_ads/images/7/84387.jpg,safe_or_irrelevant,APRIL 2011 £3.80 GWENSTEFANI the climb,ok,38
data/raw/pitt_ads/images/1/82771.jpg,substance,NO WORRIES... IT HAPPENS TO US ALL THE TIME. at tt voor armen eons pon eo Heineken NL ee @Heineken_NL Dear Apple... #BendGate,ok,125
data/raw/pitt_ads/images/10/176299.png,violence_or_abuse,ANTE FAME wn vest,ok,17
data/raw/pitt_ads/images/5/94845.jpg,safe_or_irrelevant,NO MORE BASIC LIP BALM!,ok,23
data/raw/pitt_ads/images/10/176355.png,safe_or_irrelevant,COPYRIGHT 2002 PROCTER & GAMBLE.COLTD AL RIGHTS RESERVED.,ok,57
data/raw/pitt_ads/images/8/164958.jpg,substance,"8, de la Croix, WINE IMPORTATION we 11 3034.6214",ok,48
data/raw/pitt_ads/images/1/10491.jpg,substance,,ok,0
data/raw/pitt_ads/images/0/10120.jpg,substance,,ok,0
data/raw/pitt_ads/images/8/159858.jpg,safe_or_irrelevant,"FOR ‘6645 YOU CAN BUY A CHEAP CAR. OR AN EXPENSIVE ONE. ItSno longer true that you get what you pay for. solidly built and painstakingly finished. And Volvo At least, it isn't true among the 1978 mode! owners confirm it. Ina recent independent national ThatSbecalse—forabout thesamemoney—youcan survey, a significantly higher percentage of owners become the disappointed owner of acheaply made _of new Volvos rated their cars “excellent” in terms of car or the satisfied owner of one that’s well made, _overall quality of workmanship than did the owners Luckily, the cheap ones can give themselves of all. 57 American makes surveyed. away to anybody who bothers to look closely. Doors, _‘The amazing thing is that, for the price of many hood and trunk tid don't fit properly. The paint job ""of the cheap cars, you can own an expensively built, is dribbled in some places, spotty in others (especially _ well-equipped Voivo...the 1978 Volvo 2 on top of the hood). The trunk isa wasteland of raw, —_dealer’s showroom near you. unfinished surfaces. Rattles areconstant companions. Why settle for less when the price is no more? Volvos, on the other hand, are known for being voOLvo Z| 1} He",ok,1187
data/raw/pitt_ads/images/4/101734.jpg,safe_or_irrelevant,ne of lifes finer pleasures.,ok,28
data/raw/pitt_ads/images/0/80480.jpg,safe_or_irrelevant,eee FOR EVERY ACTION THERE’S REACTION.,ok,38
data/raw/pitt_ads/images/4/43314.jpg,safe_or_irrelevant,2 He fuy : 244. ™ 4 < SeQe 4 é - Drumstick leaves,ok,49
data/raw/pitt_ads/images/4/49854.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/3/122913.jpg,safe_or_irrelevant,by ee Resi radio value with the’ Clb Jha 9 RCA y) LCOTOR @H,ok,59
data/raw/pitt_ads/images/7/130877.jpg,safe_or_irrelevant,UDVICES Se What’s Your Vice? ey ns It’s the launch on everyone's lips. Receive a 24-shade deluxe sampler of new Urban Decay Vice Lipstick—FREE with your $25 purchase.” SHOP TO REDEEM >,ok,184
data/raw/pitt_ads/images/1/7031.jpg,substance,,ok,0
data/raw/pitt_ads/images/0/39520.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/5/163635.jpg,substance,oot ied WHEN YOU DON’T KNOW io WHAT YOU'RE DOING A AND NEED TO CONVINCE YOURSELF OTHERWISE Pickling 40 year old brains since 1918,ok,129
data/raw/pitt_ads/images/10/174406.png,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/6/124556.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/8/10278.jpg,substance,ideas with good tiends.This is 7 i: ] ys _...and this calls for Budweiser. Where there's life...there's Bud.,ok,108
data/raw/pitt_ads/images/2/144632.jpg,safe_or_irrelevant,"If you see THE STUFF in stores... call the police. Ifyou have it in your home... don't touch it...get out. THE STUFF is a product and and nothing can stop it. New World Pictures presets A Larco Production A Larry Cohen Film “THE STUFF” Staring MICHAEL MORIARTY ANDREA MARCOVICC] GARRETT MORRIS SCOTT BLOOM PAUL SORVINO as""spears"" ‘Guest Star DANNY AIELLO ané/PATRICK O'NEAL! Drectr of Potogragy PAUL GLICKMAN Music by ANTHONY GUEFEN feted by ARMOND LEBOWITZ Gcatie Priucer LARRY COHEN, fsscte rece fy ‘SHILS Frotuced by PAUL KURTA Write ad ee",ok,542
data/raw/pitt_ads/images/10/176604.png,safe_or_irrelevant,iy The snack with spunk! = ie 4 onmmecleey::,ok,44
data/raw/pitt_ads/images/1/116321.jpg,violence_or_abuse,"Fei WOULDN?T ras wh. WEAR YOUR’ DOG, please don't wear any fur.",ok,63
data/raw/pitt_ads/images/3/39013.jpg,safe_or_irrelevant,AUTOTELEKI W SEI,ok,16
data/raw/pitt_ads/images/5/145105.jpg,substance,,ok,0
data/raw/pitt_ads/images/8/158938.jpg,substance,,ok,0
data/raw/pitt_ads/images/5/158755.jpg,substance,"FRIS VODKA SKANDIA FREEZE DISTILLED Smooth taste to the core. FRIS®, the world’s only freeze-distilled vodka with a 6-step process to remove impurities other vodkas leave in. The result? A smoother, cleaner, better tasting vodka. Clearly, where the perfect martini begins. Just say FRIS...please. IMPORTED VODKA Fris (pronounced freeze) * Drink responsibly + frisvodka.com FRIS® Line favored vodko. 40% l/r. 100% Grin Naval Spi. FS, FREEZE DISTILE, FS logo and FS botle design ore rademaks owned by VBS Vin & Sprit AB. © 2006 VBS Vin & Sprit AB. TBD Inerational impos, New York, NY.",ok,582
data/raw/pitt_ads/images/3/123803.jpg,safe_or_irrelevant,stereo 2or3timesa day SKILLET FEATURING OEY),ok,44
data/raw/pitt_ads/images/6/158916.jpg,substance,,ok,0
data/raw/pitt_ads/images/1/13291.jpg,substance,,ok,0
data/raw/pitt_ads/images/3/130403.jpg,bullying,© no oo oO 2 ce > © Oo = Ss OQ (aa) (08) Tisyo0 We self esteem,ok,62
data/raw/pitt_ads/images/3/11903.jpg,substance,"ABSOLUT CRUSH Lo Toy, ae Goery Diinkis an tional Exyperience IN AN ABSOLUT WORLD KATE BECKINSALE & ELLEN VON UNWERTH ./ FACEBOOK.COM/ABSOLUT",ok,140
data/raw/pitt_ads/images/1/165311.jpg,substance,,ok,0
data/raw/pitt_ads/images/9/135219.jpg,substance,\ #Youth Smoking P event a a Php Mortis USA >,ok,45
data/raw/pitt_ads/images/10/173644.png,violence_or_abuse,"EXOTIC AN RANE) _Belong i inthe Wild, NOE ee he WARDROBE, *: Dipannita Shanna tor PCTA",ok,86
data/raw/pitt_ads/images/10/173487.png,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/4/83554.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/8/163698.jpg,substance,This is a tale of the most formidable beast on earth. And the octopus who tried to take his whiskey. SX (~ _ TASTE ABOVE ALC ELSE“ — iY pr,ok,138
data/raw/pitt_ads/images/5/10385.jpg,substance,,ok,0
data/raw/pitt_ads/images/0/103180.jpg,safe_or_irrelevant,4 Fie : < Natural é. 030) HICH DEFINITION,ok,41
data/raw/pitt_ads/images/9/10159.jpg,substance,=P gE08E ease oe,ok,16
data/raw/pitt_ads/images/1/85051.jpg,safe_or_irrelevant,LANCOME PARIS,ok,13
data/raw/pitt_ads/images/2/152992.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/5/12325.jpg,substance,,ok,0
data/raw/pitt_ads/images/6/73106.jpg,safe_or_irrelevant,Wool Cardigan,ok,13
data/raw/pitt_ads/images/0/13570.jpg,substance,bs 13 - __ ABSOLUT SUMMER.,ok,26
data/raw/pitt_ads/images/4/163924.jpg,substance,"The world’s most popular Christmas Club. ‘Thets ve hse Cub and hee ave Chiao any oli jose densiom for ha mane for esis you've h 1g Can a Isn't i to know about a you can really bank on? hat anyone you give it to for Christmas ped at no extra-cost— yer ieee Sepa Conadianlul ""The Best tn The Howse”",ok,296
data/raw/pitt_ads/images/10/170214.png,safe_or_irrelevant,FREQUENT FLYER ! | BOOTCAMP | ' Never Pay Full Price ; | Fora Plane Ticket EVER Again | GETTHECOURSENOW@,ok,104
data/raw/pitt_ads/images/1/110901.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/0/85130.jpg,safe_or_irrelevant,‘The new feminine fragrance ‘ — Catch my heart at facebook.com/lanc,ok,67
data/raw/pitt_ads/images/6/18156.jpg,bullying,‘I don’t put up with veiDanpullying,ok,35
data/raw/pitt_ads/images/2/45522.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/2/16822.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/3/7733.jpg,substance,"Be Harry Enjoy your cigarette! Enjoy truly fine tobacco that combines both perfect mildness and rich taste in one great cigarette - Lucky Strike! ntific tests, confirmed by oratories, prove that y other principal brand, , rich taste of truly fine tobacco. ives you both real mildness and means fine tobacco. So en- mbines perfect mildness",ok,338
data/raw/pitt_ads/images/7/20957.jpg,safe_or_irrelevant,"Pay 2 Par Pay 4 4 4 Feelyrg great! Gd Leokirg good. CX, Seo Pay , Pay b Pay 7 Day # 100 steps = pele hike. 10. Sk before olipres: One. worel: eolngy —— ~ ——— - a Paw 9 Pay 10 Pay 12 Daf 2S of 29 . Got solod to wine, Fn v= Hiv kat iy ist — [/ rT t t Syl] avs 1124 5 age Pay 13 Pay 4 Pay 1S To the heaah & paak. Best time yet. Watenedl Ty, Work! Ras hope. Pas 17 Posy |8 Pay 19 Pay 20 bam - Sumise, Feather light. NUMBER ONE! Pay 23 Pay uf J Feith Furr Pay 25 Pay Pay 27 Still avvising. Another PB, Treadmill level 12 Take them oak ~ NEVER! Buy a pair of adiStar or Supernova and you'll get 28 days to try them out - wherever you want. If you don't love them, we'll give you your money back. adidas.com/testrun28",ok,710
data/raw/pitt_ads/images/2/116312.jpg,violence_or_abuse,,ok,0
data/raw/pitt_ads/images/0/8820.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/3/41703.jpg,safe_or_irrelevant,MID WEEK AND WEEKEND FLAT OFF ON AND ABOVE,ok,42
data/raw/pitt_ads/images/9/112639.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/1/27801.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/3/10433.jpg,substance,,ok,0
data/raw/pitt_ads/images/8/129348.jpg,safe_or_irrelevant,"More than 5M Wave devices will be sold in 2010 And, more than 10M Wave devices in 1H, 2011",ok,90
data/raw/pitt_ads/images/6/8246.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/5/11035.jpg,substance,absolutads.com,ok,14
data/raw/pitt_ads/images/9/4139.jpg,substance,"EERIS As oLD AS|AISTORY ANHEUSER-BUSCH +81, LOUIS",ok,49
data/raw/pitt_ads/images/10/171071.png,bullying,"I wonder if you knew I would do this. Iwas your best fiend. You knew that I didit want tobe here anymore. made you promise not wo tel, but Thad wished you did The bullying wet tof, 0 fixed myself Did you Know tat somone kl themselves every 20 minutes Silence Nothing ‘because of baling? 'am now on of them. Do you miss me?",ok,322
data/raw/pitt_ads/images/9/16679.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/8/53528.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/6/132466.jpg,safe_or_irrelevant,"SIEMENS Siemens quality means: advanced technology. For example, office communications as swift as a voice can travel, as silent as a machine can print. Siemens advanced technology in office communications covers everything from all-electronic data terminals, teleprinters and TWX terminals, with print speeds up to 270 cps, computer-oriented laser printers at 21,000 lines per minute, to the only all-electronic private busi- ness telephone systems that can be programmed in plain English This uncompromising commit- ment to quality by Siemens is the basis of our growth in a broad range of products and systems. In tele- communications, quality means advanced technology. In the medical area, exceptional reliability. In elec- tronic components, thorough testing. In power engineering systems, material and energy savings. With U.S. sales of over $300 million, a major capital investment in manufacturing plants, joint ventures, and field offices across the country, Siemens is in a strong position to make constructive contributions to the American industrial community. By sharing in the benefits of a world- wide R & D investment of $4 million each working day, Siemens and its customers can look forward to mutu- ally beneficial growth lf quality and advanced tech- nology are important to you, talk to Siemens 2 Siemens all-electronic teleprinter with mini-disk storage and editing unit. Siemens . Siemens Corporation . . Department 0400 constructive contributions. 2):",ok,1476
data/raw/pitt_ads/images/1/85251.jpg,safe_or_irrelevant,La vie $est belle - vie est belle. Ecrivez |.,ok,45
data/raw/pitt_ads/images/2/19372.jpg,safe_or_irrelevant,"~ Finally a"" LIPSTICK Ax, r |",ok,29
data/raw/pitt_ads/images/0/156090.jpg,safe_or_irrelevant,,ok,0
data/raw/pitt_ads/images/5/163735.jpg,substance,A Bearish whiskey wouldn't be much fun! That's why Imperial is fh,ok,65
data/raw/pitt_ads/images/7/107287.jpg,safe_or_irrelevant,"2.1.2. Phonetic Level + The name of Nill LA Pigai, a famous singer in | post-Second-World- War Italy A 4/3 } is hidden / | j ) | in the product eg | y Vanilla Pizzi | ° |; [Dusting Powder, / \ 4 1 A 1",ok,200
data/raw/pitt_ads/images/10/173880.png,violence_or_abuse,"Project Name: “Child Abuse Ad” Description: Public Service Announcement Ad against gun violence Created in Photoshop, layout in InDesign More than 10 children, and teenagers aged 19 and under, are killed by guns EVERYDAY, and many more are wounded... What are you gonna do about ey wwwiolencepreventioninstitute.org",ok,315
